/jobName,/builds/buildNumber,/builds/tCases/testCaseName,/builds/tCases/testCaseExecutionDuration,/builds/tCases/testCaseExecutionStatus,/builds/tCases/buildTime,/builds/tCases/functionalArea,/builds/tCases/buildDay
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - journey type (direct, connecting)","187","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - currency","57","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - date of ticket issue","120","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Infant passengers do not get excess baggage","131","FAILED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Excess baggage not available when booking is on hold","15","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Customer is charged the second bag rate for extra bag","29","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - carrier","47","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - fare type (economy, hand baggage only)","101","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Customers can purchase up to 10 pieces of baggage per journey","327","FAILED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Ability to purchase additional baggage","31","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Other carrier (Operating PNR) booked in british airways","29","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - route","57","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - purchase location (online vs airport)","59","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - booking keywords (media fares)","53","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"excess baggage is not available for a journey with british airways and other carrier","148","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Carrier based excess baggage eligibility","25","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing uses currency conversion for bookings made not in GBP, USD and EUR","34","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - trip type (short haul vs long haul)","99","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",140.0,"Baggage pricing based on rules - total number of bags","58","PASSED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Other carrier booked in british airways COMAIR subsidary of british airways","37","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Customers with hand baggage only fare can purchase extra baggage","25","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Customer is charged discounted rate when purchasing excess baggage in advance","26","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - journey type (direct, connecting)","112","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - currency","56","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - date of ticket issue","111","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Infant passengers do not get excess baggage","39","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Excess baggage not available when booking is on hold","15","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Customer is charged the second bag rate for extra bag","26","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - carrier","47","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - fare type (economy, hand baggage only)","108","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Customers can purchase up to 10 pieces of baggage per journey","42","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Ability to purchase additional baggage","25","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Other carrier (Operating PNR) booked in british airways","26","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - route","56","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - purchase location (online vs airport)","58","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - booking keywords (media fares)","51","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"excess baggage is not available for a journey with british airways and other carrier","45","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Carrier based excess baggage eligibility","20","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing uses currency conversion for bookings made not in GBP, USD and EUR","34","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - trip type (short haul vs long haul)","139","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage",137.0,"Baggage pricing based on rules - total number of bags","69","PASSED","Tue Dec 11 14:15:50 GMT 2018","POST_BOOKING_SANITY","Dec-11"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI",28.0,"Cannot purchase any more bags after checking in","42","FAILED","Thu Dec 20 14:14:15 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI",27.0,"Cannot purchase any more bags after checking in","153","FAILED","Wed Dec 19 14:20:08 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI",26.0,"Cannot purchase any more bags after checking in","152","FAILED","Mon Dec 17 14:32:48 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI",25.0,"Cannot purchase any more bags after checking in","167","FAILED","Sat Dec 15 14:43:22 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI",24.0,"Cannot purchase any more bags after checking in","40","FAILED","Fri Dec 14 14:14:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI",18.0,"Cannot purchase any more bags after checking in","40","PASSED","Fri Dec 07 14:40:35 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_Mobile",28.0,"Cannot purchase any more bags after checking in","52","FAILED","Thu Dec 20 14:19:20 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_Mobile",27.0,"Cannot purchase any more bags after checking in","82","FAILED","Wed Dec 19 14:22:04 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_Mobile",26.0,"Cannot purchase any more bags after checking in","152","FAILED","Mon Dec 17 14:33:10 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_Mobile",25.0,"Cannot purchase any more bags after checking in","61","FAILED","Sat Dec 15 14:43:34 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_Mobile",24.0,"Cannot purchase any more bags after checking in","81","FAILED","Fri Dec 14 14:20:21 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_Mobile",18.0,"Cannot purchase any more bags after checking in","62","PASSED","Fri Dec 07 14:40:38 GMT 2018","POST_BOOKING_SANITY","Dec-07"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_WebService",28.0,"Cannot purchase any more bags after checking in","13","FAILED","Thu Dec 20 14:19:40 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_WebService",27.0,"Cannot purchase any more bags after checking in","18","FAILED","Wed Dec 19 14:25:17 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_WebService",26.0,"Cannot purchase any more bags after checking in","14","FAILED","Mon Dec 17 14:36:39 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_WebService",25.0,"Cannot purchase any more bags after checking in","18","FAILED","Sat Dec 15 14:45:49 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_ExcessBaggage_OLCI_WebService",24.0,"Cannot purchase any more bags after checking in","17","FAILED","Fri Dec 14 14:20:24 GMT 2018","POST_BOOKING_SANITY","Dec-14"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed commercial booking online with young adult in pax mix.","69","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed EC redemption booking online with young adult in pax mix.","63","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to upgrade my commercial booking online with young adult in pax mix from WTP to CW.","215","FAILED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I am able to Add contact telephone number in MMB for NDC for multipax booking","56","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed commercial booking online with young adult in pax mix.","204","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed EC redemption booking online with young adult in pax mix.","164","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to upgrade my commercial booking online through POU link with young adult in pax mix in Business cabin.","138","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for NDC for multipax booking","32","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com BARC customer I want to be able to cancel my booking online.","81","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer scenarioI want to be able to upgrade my commercial booking online with young adult in pax mix from economy to business.","233","FAILED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for Personal Travel for multipax booking","40","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"Verify that a ba.com customer, I can cancel and see confirmation for NDC booking","52","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com EC customer I want to be able to change full avios Non-RFS booking online.","88","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed OB redemption booking online with young adult in pax mix.","131","FAILED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com EC customer I want to be able to reserve seat mmb functionality for a changed redemption booking online with young adult in pax mix.","139","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I am able to Add contact telephone number in MMB for Personal Travel for multipax booking","36","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"Verify that a ba.com customer, I can view calculate refund page correctly","51","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to cancel my commercial booking online with young adult in pax mix in Business cabin","91","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able add extra baggage mmb functionality for a changed OB redemption booking online with young adult in pax mix.","175","FAILED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com BARC customer I want to be able to add extra baggage mmb functionality for a upgraded redemption booking online with young adult in pax mix.","127","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"Executive Club member can purchase meals on long haul booking","105","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com EC customer I want to be able to change full avios RFS booking online.","82","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed OB redemption booking online with young adult in pax mix.","75","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com BARC customer I want to be able to add disability assistance mmb functionality for a upgraded redemption booking online with young adult in pax mix.","61","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"As a ba.com EC customer I want to be able to add disability assistance mmb functionality for a changed redemption booking online with young adult in pax mix.","75","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",175.0,"Verify that a ba.com customer, I should be asked for IATA number for NDC booking on ba.com","30","PASSED","Thu Dec 20 14:20:30 GMT 2018","POST_BOOKING_SANITY","Dec-20"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",174.0,"NOT COMPLETED","NOT COMPLETED","NOT COMPLETED","Wed Dec 19 14:25:17 GMT 2018","POST_BOOKING_SANITY","Dec-19"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed commercial booking online with young adult in pax mix.","63","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed EC redemption booking online with young adult in pax mix.","136","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to upgrade my commercial booking online with young adult in pax mix from WTP to CW.","241","FAILED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I am able to Add contact telephone number in MMB for NDC for multipax booking","49","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com EC customer I want to be able to change full avios RFS booking online.","131","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed OB redemption booking online with young adult in pax mix.","82","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com BARC customer I want to be able to add disability assistance mmb functionality for a upgraded redemption booking online with young adult in pax mix.","97","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com EC customer I want to be able to add disability assistance mmb functionality for a changed redemption booking online with young adult in pax mix.","86","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"Verify that a ba.com customer, I should be asked for IATA number for NDC booking on ba.com","44","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to cancel my commercial booking online with young adult in pax mix in Business cabin","97","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able add extra baggage mmb functionality for a changed OB redemption booking online with young adult in pax mix.","195","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com BARC customer I want to be able to add extra baggage mmb functionality for a upgraded redemption booking online with young adult in pax mix.","130","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"Executive Club member can purchase meals on long haul booking","117","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed commercial booking online with young adult in pax mix.","281","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed EC redemption booking online with young adult in pax mix.","190","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to upgrade my commercial booking online through POU link with young adult in pax mix in Business cabin.","137","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for NDC for multipax booking","35","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com EC customer I want to be able to change full avios Non-RFS booking online.","81","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I want to be able to reserve seat mmb functionality for a changed OB redemption booking online with young adult in pax mix.","228","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com EC customer I want to be able to reserve seat mmb functionality for a changed redemption booking online with young adult in pax mix.","204","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I am able to Add contact telephone number in MMB for Personal Travel for multipax booking","38","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"Verify that a ba.com customer, I can view calculate refund page correctly","33","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com BARC customer I want to be able to cancel my booking online.","167","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer scenarioI want to be able to upgrade my commercial booking online with young adult in pax mix from economy to business.","275","FAILED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"As a ba.com customer I am able to Edit contact telephone number in MMB for Personal Travel for multipax booking","41","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",173.0,"Verify that a ba.com customer, I can cancel and see confirmation for NDC booking","43","PASSED","Mon Dec 17 14:36:56 GMT 2018","POST_BOOKING_SANITY","Dec-17"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed commercial booking online with young adult in pax mix.","95","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed EC redemption booking online with young adult in pax mix.","110","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to upgrade my commercial booking online with young adult in pax mix from WTP to CW.","249","FAILED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I am able to Add contact telephone number in MMB for NDC for multipax booking","47","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com EC customer I want to be able to change full avios RFS booking online.","100","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com customer I want to be able to add disability assistance mmb functionality for a changed OB redemption booking online with young adult in pax mix.","84","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com BARC customer I want to be able to add disability assistance mmb functionality for a upgraded redemption booking online with young adult in pax mix.","82","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"As a ba.com EC customer I want to be able to add disability assistance mmb functionality for a changed redemption booking online with young adult in pax mix.","89","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
"invmmb_sanity_suite_SeleniumPom_manageMyBooking",172.0,"Verify that a ba.com customer, I should be asked for IATA number for NDC booking on ba.com","40","PASSED","Sat Dec 15 14:45:54 GMT 2018","POST_BOOKING_SANITY","Dec-15"
